State_Name,Crop_Type,Crop,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec,N,P,K,pH
tamil nadu,kharif,Ragi,297.66,29.566666666666663,175.0,304.0,1.737142857142857,50.0,40.0,20.0,5.48
tamil nadu,rabi,Gram,446.14,25.44,904.0,457.0,0.5055309734513275,20.0,60.0,20.0,5.9
tamil nadu,kharif,Ragi,297.66,29.566666666666663,929.0,1754.0,1.8880516684607105,50.0,40.0,20.0,5.4
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,92.0,40.0,0.4347826086956521,20.0,40.0,20.0,5.32
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,5144.0,3435.0,0.6677682737169518,120.0,20.0,80.0,6.6
tamil nadu,whole year,Coriander,884.5,27.65454545454546,2154.0,396.0,0.1838440111420612,90.0,20.0,20.0,6.6
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,989.0,1597.0,1.614762386248736,50.0,60.0,30.0,5.4
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,321.0,614.0,1.912772585669782,50.0,60.0,30.0,5.62
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,94.0,34.0,0.3617021276595745,70.0,40.0,60.0,6.14
tamil nadu,kharif,Jowar,297.66,29.566666666666663,12053.0,10923.0,0.9062474072844936,80.0,40.0,40.0,5.36
tamil nadu,kharif,Ragi,297.66,29.566666666666663,664.0,1127.0,1.697289156626506,50.0,40.0,20.0,5.66
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,453.0,482.0,1.0640176600441502,50.0,60.0,30.0,5.54
tamil nadu,whole year,Ragi,884.5,27.65454545454546,9320.0,16493.0,1.7696351931330472,50.0,40.0,20.0,5.46
tamil nadu,kharif,Jowar,297.66,29.566666666666663,29907.0,28940.0,0.9676664326077506,80.0,40.0,40.0,5.34
tamil nadu,kharif,Ragi,297.66,29.566666666666663,102.0,130.0,1.2745098039215683,50.0,40.0,20.0,5.32
tamil nadu,whole year,Cucumber,884.5,27.65454545454546,26.0,0.0,0.0,60.0,60.0,85.0,6.42
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,4600.0,2148.0,0.4669565217391304,20.0,40.0,20.0,5.62
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,1938.0,2118.0,1.0928792569659442,120.0,20.0,80.0,6.6
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,5730.0,1737.0,0.3031413612565445,20.0,40.0,20.0,5.56
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,1334.0,786.0,0.5892053973013494,20.0,60.0,20.0,5.34
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,4.0,2.0,0.5,70.0,40.0,60.0,5.88
tamil nadu,whole year,Horse-gram,884.5,27.65454545454546,283.0,125.0,0.4416961130742049,20.0,60.0,20.0,6.16
tamil nadu,kharif,Rice,297.66,29.566666666666663,23735.0,75304.0,3.17269854645039,80.0,40.0,40.0,5.52
tamil nadu,kharif,Rice,297.66,29.566666666666663,104162.0,317655.0,3.0496246231831186,80.0,40.0,40.0,5.48
tamil nadu,whole year,Black Gram,884.5,27.65454545454546,18129.0,12409.0,0.6844834243477301,40.0,60.0,20.0,4.84
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,48.0,20.0,0.4166666666666667,20.0,40.0,20.0,5.36
tamil nadu,whole year,Black Gram,884.5,27.65454545454546,12643.0,5650.0,0.4468876057897651,40.0,60.0,20.0,4.98
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,235.0,430.0,1.8297872340425527,50.0,60.0,30.0,5.42
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,22.0,12.0,0.5454545454545454,120.0,20.0,80.0,6.4
tamil nadu,whole year,Coriander,884.5,27.65454545454546,32.0,10.0,0.3125,90.0,20.0,20.0,6.56
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,83.0,110.0,1.3253012048192772,50.0,60.0,30.0,5.52
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,10459.0,3281.0,0.3137011186537909,40.0,60.0,20.0,4.86
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,251.0,76.0,0.3027888446215139,70.0,40.0,60.0,5.98
tamil nadu,whole year,Jowar,884.5,27.65454545454546,3475.0,4611.0,1.3269064748201438,80.0,40.0,40.0,5.36
tamil nadu,whole year,Sesame Seed,884.5,27.65454545454546,3529.0,2486.0,0.7044488523661094,30.0,15.0,30.0,6.68
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,2735.0,1891.0,0.6914076782449726,20.0,60.0,20.0,5.5
tamil nadu,whole year,Rice,884.5,27.65454545454546,27589.0,136520.0,4.948348979665809,80.0,40.0,40.0,5.58
tamil nadu,kharif,Rice,297.66,29.566666666666663,18833.0,68849.0,3.655763818828652,80.0,40.0,40.0,5.68
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,584.0,346.0,0.5924657534246576,50.0,60.0,30.0,5.34
tamil nadu,whole year,Jowar,884.5,27.65454545454546,10008.0,9293.0,0.9285571542765788,80.0,40.0,40.0,5.46
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,1782.0,3024.0,1.696969696969697,120.0,20.0,80.0,6.32
tamil nadu,whole year,Black pepper,884.5,27.65454545454546,106.0,38.0,0.3584905660377358,100.0,60.0,50.0,5.08
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,3.0,4.0,1.3333333333333333,50.0,60.0,30.0,5.64
tamil nadu,whole year,Jowar,884.5,27.65454545454546,79210.0,61651.0,0.7783234440095947,80.0,40.0,40.0,5.36
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,729.0,370.0,0.5075445816186557,30.0,15.0,30.0,6.58
tamil nadu,kharif,Maize,297.66,29.566666666666663,16589.0,26701.0,1.6095605521731269,80.0,40.0,20.0,5.54
tamil nadu,whole year,Drum Stick,884.5,27.65454545454546,44.0,0.0,0.0,40.0,20.0,10.0,6.44
tamil nadu,whole year,Bitter Gourd,884.5,27.65454545454546,15.0,0.0,0.0,60.0,10.0,20.0,6.62
tamil nadu,whole year,Yam,884.5,27.65454545454546,3.0,0.0,0.0,40.0,60.0,20.0,5.04
tamil nadu,kharif,Horse-gram,297.66,29.566666666666663,27.0,13.0,0.4814814814814814,20.0,60.0,20.0,5.9
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,206.0,42.0,0.203883495145631,70.0,40.0,60.0,6.12
tamil nadu,whole year,Papaya,884.5,27.65454545454546,3.0,0.0,0.0,50.0,50.0,50.0,6.14
tamil nadu,whole year,Horse-gram,884.5,27.65454545454546,1060.0,499.0,0.4707547169811321,20.0,60.0,20.0,5.84
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,3766.0,2449.0,0.650292087095061,30.0,15.0,30.0,6.66
tamil nadu,whole year,Sesame Seed,884.5,27.65454545454546,1193.0,702.0,0.5884325230511316,30.0,15.0,30.0,6.66
tamil nadu,kharif,Maize,297.66,29.566666666666663,38561.0,76472.0,1.983143590674516,80.0,40.0,20.0,5.38
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,4600.0,1776.0,0.3860869565217391,70.0,40.0,60.0,5.84
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,1214.0,1062.0,0.8747940691927513,120.0,20.0,80.0,6.54
tamil nadu,whole year,Black pepper,884.5,27.65454545454546,755.0,273.0,0.3615894039735099,100.0,60.0,50.0,5.12
tamil nadu,whole year,Mango,884.5,27.65454545454546,13349.0,46298.0,3.4682747771368643,20.0,20.0,30.0,5.02
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,530.0,265.0,0.5,50.0,60.0,30.0,5.42
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,3054.0,1120.0,0.366732154551408,40.0,60.0,20.0,4.86
tamil nadu,whole year,Mango,884.5,27.65454545454546,5558.0,10232.0,1.8409499820079165,20.0,20.0,30.0,5.12
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,3716.0,1925.0,0.5180301399354145,40.0,60.0,20.0,5.0
tamil nadu,whole year,Gram,884.5,27.65454545454546,9.0,6.0,0.6666666666666666,20.0,60.0,20.0,6.12
tamil nadu,whole year,Ragi,884.5,27.65454545454546,61.0,112.0,1.836065573770492,50.0,40.0,20.0,5.66
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,19.0,10.0,0.5263157894736842,120.0,20.0,80.0,6.62
tamil nadu,kharif,Jowar,297.66,29.566666666666663,27521.0,9307.0,0.3381781185276697,80.0,40.0,40.0,5.52
tamil nadu,whole year,Black Gram,884.5,27.65454545454546,8348.0,6322.0,0.7573071394345952,40.0,60.0,20.0,5.14
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,365.0,197.0,0.5397260273972603,20.0,60.0,20.0,5.52
tamil nadu,kharif,Jowar,297.66,29.566666666666663,1845.0,2680.0,1.4525745257452574,80.0,40.0,40.0,5.64
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,555.0,201.0,0.3621621621621622,70.0,40.0,60.0,6.14
tamil nadu,whole year,Bitter Gourd,884.5,27.65454545454546,182.0,0.0,0.0,60.0,10.0,20.0,6.46
tamil nadu,whole year,Black pepper,884.5,27.65454545454546,791.0,286.0,0.3615676359039191,100.0,60.0,50.0,5.06
tamil nadu,kharif,Horse-gram,297.66,29.566666666666663,693.0,347.0,0.5007215007215007,20.0,60.0,20.0,6.1
tamil nadu,whole year,Horse-gram,884.5,27.65454545454546,21.0,12.0,0.5714285714285714,20.0,60.0,20.0,6.08
tamil nadu,kharif,Rice,297.66,29.566666666666663,123293.0,354937.0,2.878809015921423,80.0,40.0,40.0,5.64
tamil nadu,kharif,Horse-gram,297.66,29.566666666666663,243.0,122.0,0.5020576131687243,20.0,60.0,20.0,5.84
tamil nadu,whole year,Drum Stick,884.5,27.65454545454546,7.0,0.0,0.0,40.0,20.0,10.0,6.56
tamil nadu,whole year,Coriander,884.5,27.65454545454546,48.0,16.0,0.3333333333333333,90.0,20.0,20.0,6.5
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,27.0,40.0,1.4814814814814814,50.0,60.0,30.0,5.36
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,19.0,10.0,0.5263157894736842,70.0,40.0,60.0,6.02
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,417.0,382.0,0.9160671462829736,120.0,20.0,80.0,6.68
tamil nadu,kharif,Maize,297.66,29.566666666666663,1886.0,3805.0,2.017497348886532,80.0,40.0,20.0,5.64
tamil nadu,whole year,Gram,884.5,27.65454545454546,67.0,40.0,0.5970149253731343,20.0,60.0,20.0,5.9
tamil nadu,rabi,Gram,446.14,25.44,622.0,124.0,0.1993569131832797,20.0,60.0,20.0,5.92
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,2173.0,1534.0,0.7059364933271974,30.0,15.0,30.0,6.32
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,1465.0,806.0,0.5501706484641639,20.0,60.0,20.0,5.56
tamil nadu,rabi,Gram,446.14,25.44,148.0,86.0,0.581081081081081,20.0,60.0,20.0,6.14
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,29298.0,7543.0,0.2574578469520103,70.0,40.0,60.0,5.92
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,8165.0,3887.0,0.476056338028169,20.0,40.0,20.0,5.4
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,9.0,6.0,0.6666666666666666,120.0,20.0,80.0,6.42
tamil nadu,whole year,Jowar,884.5,27.65454545454546,34484.0,18434.0,0.5345667555967986,80.0,40.0,40.0,5.36
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,492.0,296.0,0.6016260162601627,120.0,20.0,80.0,6.42
tamil nadu,kharif,Maize,297.66,29.566666666666663,202.0,223.0,1.103960396039604,80.0,40.0,20.0,5.48
tamil nadu,whole year,Maize,884.5,27.65454545454546,40321.0,177153.0,4.39356662781181,80.0,40.0,20.0,5.48
tamil nadu,whole year,Sesame Seed,884.5,27.65454545454546,3190.0,694.0,0.2175548589341693,30.0,15.0,30.0,6.6
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,50.0,31.0,0.62,20.0,60.0,20.0,5.42
tamil nadu,whole year,Horse-gram,884.5,27.65454545454546,467.0,381.0,0.815845824411135,20.0,60.0,20.0,6.12
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,1331.0,544.0,0.4087152516904583,40.0,60.0,20.0,4.9
tamil nadu,whole year,Pigeon peas(Toor Dal),884.5,27.65454545454546,1287.0,699.0,0.5431235431235432,20.0,60.0,20.0,5.42
tamil nadu,kharif,Jowar,297.66,29.566666666666663,61229.0,61988.0,1.0123960868216042,80.0,40.0,40.0,5.64
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,919.0,337.0,0.3667029379760609,40.0,60.0,20.0,4.94
tamil nadu,whole year,Coriander,884.5,27.65454545454546,6520.0,1336.0,0.2049079754601227,90.0,20.0,20.0,6.66
tamil nadu,kharif,Jowar,297.66,29.566666666666663,50088.0,76462.0,1.5265532662513976,80.0,40.0,40.0,5.64
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,2619.0,3842.0,1.4669721267659412,20.0,60.0,20.0,5.38
tamil nadu,whole year,Ragi,884.5,27.65454545454546,63.0,135.0,2.142857142857143,50.0,40.0,20.0,5.58
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,7.0,9.0,1.2857142857142858,50.0,60.0,30.0,5.4
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,495.0,264.0,0.5333333333333333,120.0,20.0,80.0,6.54
tamil nadu,whole year,Black Gram,884.5,27.65454545454546,1907.0,1083.0,0.56790770844258,40.0,60.0,20.0,4.82
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,2248.0,978.0,0.4350533807829181,20.0,60.0,20.0,5.62
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,1890.0,1995.0,1.0555555555555556,50.0,60.0,30.0,5.36
tamil nadu,whole year,Coriander,884.5,27.65454545454546,17.0,5.0,0.2941176470588235,90.0,20.0,20.0,6.68
tamil nadu,kharif,Rice,297.66,29.566666666666663,15539.0,56120.0,3.6115580153163007,80.0,40.0,40.0,5.56
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,500.0,306.0,0.612,20.0,60.0,20.0,5.62
tamil nadu,kharif,Jowar,297.66,29.566666666666663,17261.0,7665.0,0.4440646544232663,80.0,40.0,40.0,5.6
tamil nadu,whole year,Mung beans,884.5,27.65454545454546,5498.0,3671.0,0.667697344488905,20.0,40.0,20.0,5.64
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,69.0,73.0,1.0579710144927537,50.0,60.0,30.0,5.56
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,11068.0,4292.0,0.3877846042645464,30.0,15.0,30.0,6.48
tamil nadu,whole year,Coriander,884.5,27.65454545454546,22.0,5.0,0.2272727272727272,90.0,20.0,20.0,6.52
tamil nadu,kharif,Ragi,297.66,29.566666666666663,689.0,877.0,1.2728592162554426,50.0,40.0,20.0,5.56
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,5231.0,2600.0,0.4970368954310839,20.0,40.0,20.0,5.36
tamil nadu,rabi,Gram,446.14,25.44,442.0,55.0,0.1244343891402715,20.0,60.0,20.0,6.0
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,35607.0,7942.0,0.2230460302749459,70.0,40.0,60.0,6.02
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,9.0,1.0,0.1111111111111111,30.0,15.0,30.0,6.5
tamil nadu,whole year,Mung beans,884.5,27.65454545454546,674.0,529.0,0.7848664688427299,20.0,40.0,20.0,5.32
tamil nadu,kharif,Ragi,297.66,29.566666666666663,57.0,137.0,2.4035087719298245,50.0,40.0,20.0,5.58
tamil nadu,whole year,Coriander,884.5,27.65454545454546,552.0,166.0,0.3007246376811594,90.0,20.0,20.0,6.54
tamil nadu,kharif,Rice,297.66,29.566666666666663,83711.0,323944.0,3.8697901112159694,80.0,40.0,40.0,5.64
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,2738.0,1092.0,0.3988312636961285,40.0,60.0,20.0,5.02
tamil nadu,whole year,Black pepper,884.5,27.65454545454546,63.0,16.0,0.2539682539682539,100.0,60.0,50.0,5.04
tamil nadu,whole year,Coriander,884.5,27.65454545454546,1226.0,506.0,0.4127243066884176,90.0,20.0,20.0,6.32
tamil nadu,whole year,Coriander,884.5,27.65454545454546,14.0,4.0,0.2857142857142857,90.0,20.0,20.0,6.46
tamil nadu,whole year,Coriander,884.5,27.65454545454546,4453.0,1279.0,0.2872220974623849,90.0,20.0,20.0,6.44
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,2029.0,413.0,0.2035485460818137,70.0,40.0,60.0,6.14
tamil nadu,kharif,Rice,297.66,29.566666666666663,95739.0,378628.0,3.954793762207669,80.0,40.0,40.0,5.56
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,13771.0,4989.0,0.3622830586014087,30.0,15.0,30.0,6.46
tamil nadu,whole year,Mung beans,884.5,27.65454545454546,2.0,1.0,0.5,20.0,40.0,20.0,5.4
tamil nadu,whole year,Coriander,884.5,27.65454545454546,5996.0,2421.0,0.4037691794529686,90.0,20.0,20.0,6.32
tamil nadu,whole year,Coriander,884.5,27.65454545454546,1921.0,191.0,0.0994273815720978,90.0,20.0,20.0,6.64
tamil nadu,kharif,Jowar,297.66,29.566666666666663,1613.0,1758.0,1.0898946063236206,80.0,40.0,40.0,5.56
tamil nadu,kharif,Jowar,297.66,29.566666666666663,12492.0,13434.0,1.0754082612872238,80.0,40.0,40.0,5.46
tamil nadu,whole year,Sesame Seed,884.5,27.65454545454546,4451.0,496.0,0.1114356324421478,30.0,15.0,30.0,6.68
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,1241.0,648.0,0.5221595487510072,50.0,60.0,30.0,5.56
tamil nadu,whole year,Coriander,884.5,27.65454545454546,155.0,61.0,0.3935483870967742,90.0,20.0,20.0,6.36
tamil nadu,kharif,Horse-gram,297.66,29.566666666666663,457.0,136.0,0.2975929978118162,20.0,60.0,20.0,6.04
tamil nadu,whole year,Black pepper,884.5,27.65454545454546,12.0,2.0,0.1666666666666666,100.0,60.0,50.0,4.82
tamil nadu,kharif,Jowar,297.66,29.566666666666663,25963.0,21245.0,0.8182798598004853,80.0,40.0,40.0,5.44
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,116.0,72.0,0.6206896551724138,20.0,40.0,20.0,5.66
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,2907.0,3246.0,1.1166150670794637,20.0,60.0,20.0,5.44
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,3200.0,5978.0,1.868125,50.0,60.0,30.0,5.56
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,2047.0,1252.0,0.6116267708842208,20.0,60.0,20.0,5.5
tamil nadu,whole year,Black Gram,884.5,27.65454545454546,292.0,92.0,0.3150684931506849,40.0,60.0,20.0,4.88
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,161.0,92.0,0.5714285714285714,70.0,40.0,60.0,5.84
tamil nadu,whole year,Sesame Seed,884.5,27.65454545454546,2521.0,391.0,0.1550971836572788,30.0,15.0,30.0,6.66
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,23955.0,11163.0,0.4659987476518472,40.0,60.0,20.0,4.84
tamil nadu,kharif,Rice,297.66,29.566666666666663,179042.0,618912.0,3.4567978463153897,80.0,40.0,40.0,5.66
tamil nadu,whole year,Pigeon peas(Toor Dal),884.5,27.65454545454546,382.0,362.0,0.9476439790575916,20.0,60.0,20.0,5.4
tamil nadu,whole year,Water Melon,884.5,27.65454545454546,2.0,0.0,0.0,100.0,10.0,50.0,5.5
tamil nadu,kharif,Ragi,297.66,29.566666666666663,1229.0,3409.0,2.77379983726607,50.0,40.0,20.0,5.52
tamil nadu,whole year,Maize,884.5,27.65454545454546,33410.0,96374.0,2.8845854534570488,80.0,40.0,20.0,5.42
tamil nadu,whole year,Coriander,884.5,27.65454545454546,957.0,221.0,0.2309299895506792,90.0,20.0,20.0,6.62
tamil nadu,whole year,Cucumber,884.5,27.65454545454546,77.0,0.0,0.0,60.0,60.0,85.0,6.66
tamil nadu,whole year,Mung beans,884.5,27.65454545454546,4288.0,2363.0,0.5510727611940298,20.0,40.0,20.0,5.62
tamil nadu,whole year,Coriander,884.5,27.65454545454546,104.0,22.0,0.2115384615384615,90.0,20.0,20.0,6.34
tamil nadu,whole year,Mung beans,884.5,27.65454545454546,28.0,6.0,0.2142857142857142,20.0,40.0,20.0,5.44
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,24185.0,3720.0,0.1538143477362001,70.0,40.0,60.0,5.9
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,177.0,92.0,0.519774011299435,70.0,40.0,60.0,5.82
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,501.0,247.0,0.4930139720558882,120.0,20.0,80.0,6.46
tamil nadu,whole year,Coriander,884.5,27.65454545454546,39.0,11.0,0.282051282051282,90.0,20.0,20.0,6.32
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,5999.0,2708.0,0.4514085680946824,30.0,15.0,30.0,6.6
tamil nadu,whole year,Yam,884.5,27.65454545454546,1.0,0.0,0.0,40.0,60.0,20.0,4.84
tamil nadu,whole year,Mung beans,884.5,27.65454545454546,443.0,440.0,0.9932279909706546,20.0,40.0,20.0,5.38
tamil nadu,whole year,Horse-gram,884.5,27.65454545454546,5.0,3.0,0.6,20.0,60.0,20.0,5.86
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,9927.0,6865.0,0.691548302609046,20.0,60.0,20.0,5.68
tamil nadu,kharif,Rice,297.66,29.566666666666663,10687.0,45946.0,4.299242069804436,80.0,40.0,40.0,5.58
tamil nadu,whole year,Jowar,884.5,27.65454545454546,11049.0,12036.0,1.0893293510724953,80.0,40.0,40.0,5.34
tamil nadu,whole year,Gram,884.5,27.65454545454546,122.0,60.0,0.4918032786885246,20.0,60.0,20.0,6.18
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,66.0,121.0,1.8333333333333333,50.0,60.0,30.0,5.56
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,506.0,581.0,1.1482213438735178,50.0,60.0,30.0,5.34
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,823.0,572.0,0.6950182260024301,120.0,20.0,80.0,6.66
tamil nadu,whole year,Ragi,884.5,27.65454545454546,59.0,92.0,1.5593220338983051,50.0,40.0,20.0,5.4
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,2269.0,1273.0,0.5610401057734685,20.0,60.0,20.0,5.5
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,98.0,66.0,0.673469387755102,120.0,20.0,80.0,6.64
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,6871.0,4320.0,0.6287294425847766,30.0,15.0,30.0,6.66
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,745.0,677.0,0.9087248322147652,50.0,60.0,30.0,5.68
tamil nadu,whole year,Pigeon peas(Toor Dal),884.5,27.65454545454546,850.0,625.0,0.7352941176470589,20.0,60.0,20.0,5.46
tamil nadu,kharif,Horse-gram,297.66,29.566666666666663,997.0,588.0,0.5897693079237714,20.0,60.0,20.0,6.06
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,1840.0,878.0,0.4771739130434783,20.0,40.0,20.0,5.4
tamil nadu,kharif,Rice,297.66,29.566666666666663,103107.0,395134.0,3.832271329783623,80.0,40.0,40.0,5.66
tamil nadu,kharif,Jowar,297.66,29.566666666666663,33672.0,19290.0,0.57287954383464,80.0,40.0,40.0,5.52
tamil nadu,rabi,Gram,446.14,25.44,110.0,54.0,0.4909090909090909,20.0,60.0,20.0,6.06
tamil nadu,whole year,Maize,884.5,27.65454545454546,191.0,510.0,2.670157068062827,80.0,40.0,20.0,5.68
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,58.0,17.0,0.293103448275862,70.0,40.0,60.0,5.98
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,3019.0,1683.0,0.5574693607154687,40.0,60.0,20.0,5.08
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,14164.0,4380.0,0.3092346794690765,40.0,60.0,20.0,5.12
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,2241.0,1680.0,0.749665327978581,30.0,15.0,30.0,6.54
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,324.0,270.0,0.8333333333333334,50.0,60.0,30.0,5.6
tamil nadu,whole year,Black Gram,884.5,27.65454545454546,6604.0,3230.0,0.4890975166565717,40.0,60.0,20.0,4.86
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,451.0,71.0,0.1574279379157428,20.0,60.0,20.0,5.6
tamil nadu,whole year,Pigeon peas(Toor Dal),884.5,27.65454545454546,1345.0,934.0,0.6944237918215613,20.0,60.0,20.0,5.42
tamil nadu,whole year,Ragi,884.5,27.65454545454546,4.0,10.0,2.5,50.0,40.0,20.0,5.32
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,1661.0,341.0,0.2052980132450331,30.0,15.0,30.0,6.58
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,127.0,68.0,0.5354330708661418,120.0,20.0,80.0,6.38
tamil nadu,kharif,Ragi,297.66,29.566666666666663,156.0,237.0,1.5192307692307692,50.0,40.0,20.0,5.68
tamil nadu,whole year,Sunflower,884.5,27.65454545454546,313.0,292.0,0.9329073482428116,50.0,60.0,30.0,5.62
tamil nadu,whole year,Ragi,884.5,27.65454545454546,47616.0,80962.0,1.700310819892473,50.0,40.0,20.0,5.68
tamil nadu,whole year,Cashewnut,884.5,27.65454545454546,255.0,88.0,0.3450980392156862,70.0,40.0,60.0,6.14
tamil nadu,whole year,Coriander,884.5,27.65454545454546,31.0,10.0,0.3225806451612903,90.0,20.0,20.0,6.6
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,1203.0,1100.0,0.914380714879468,120.0,20.0,80.0,6.48
tamil nadu,whole year,Dry chillies,884.5,27.65454545454546,455.0,335.0,0.7362637362637363,120.0,20.0,80.0,6.58
tamil nadu,kharif,Ragi,297.66,29.566666666666663,76.0,107.0,1.4078947368421053,50.0,40.0,20.0,5.5
tamil nadu,kharif,Pigeon peas(Toor Dal),297.66,29.566666666666663,1194.0,560.0,0.4690117252931323,20.0,60.0,20.0,5.64
tamil nadu,whole year,Gram,884.5,27.65454545454546,46.0,28.0,0.6086956521739131,20.0,60.0,20.0,5.94
tamil nadu,whole year,Ragi,884.5,27.65454545454546,1069.0,2980.0,2.787652011225444,50.0,40.0,20.0,5.48
tamil nadu,whole year,Coriander,884.5,27.65454545454546,4432.0,1826.0,0.4120036101083033,90.0,20.0,20.0,6.66
tamil nadu,whole year,Jowar,884.5,27.65454545454546,9754.0,8459.0,0.8672339553003896,80.0,40.0,40.0,5.66
tamil nadu,kharif,Sunflower,297.66,29.566666666666663,1913.0,1217.0,0.63617354939885,50.0,60.0,30.0,5.54
tamil nadu,kharif,Mung beans,297.66,29.566666666666663,24214.0,3355.0,0.1385562071528867,20.0,40.0,20.0,5.54
tamil nadu,kharif,Black Gram,297.66,29.566666666666663,20932.0,10843.0,0.5180107013185553,40.0,60.0,20.0,4.98
tamil nadu,kharif,Sesame Seed,297.66,29.566666666666663,1572.0,310.0,0.1972010178117048,30.0,15.0,30.0,6.54
